topic,s,regdate,regdate-display,msg.commander,msg.sender,msg.ceramic_state.h-position,msg.information.serial_no,msg.information.iotm_fw_ver,msg.information.machine_fw_ver,msg.information.machine_no,msg.ceramic_state.curr_pinpoint,msg.stomach_pad.curr-temperature,msg.ceramic_state.dest_pinpoint,msg.ceramic_state.elapsed_time,msg.ceramic_state.v-position,msg.sub_state.curr-temperature,msg.ext1_state.curr-temperature,msg.base_state.curr-temperature,msg.ceramic_state.curr-temperature,msg.ceramic_state.state,msg.sub_state.play,msg.sub_state.mode,msg.sub_state.force,msg.music.play,msg.music.music_no,msg.timesync,msg.command_no,msg.refresh,msg.alpha_state.curr-temperature,msg.alpha_state.temperature,msg.information.firmware_ver,msg.reply.commander,msg.reply.activated,msg.reply.command_no,msg.reply.power,msg.ext1_state.temperature,msg.sub_force,msg.ceramic_state.operation_time,msg.music.bluetooth_name,msg.sub_state.temperature,msg.ceramic_state.mode_index,msg.ceramic_state.mode_list,msg.base_state.power,msg.ceramic_state.spin-length,msg.sub_play,msg.ceramic_force,msg.stomach_pad.mode,msg.ceramic_state.force,msg.ceramic_state.play,msg.base_state.temperature,msg.ceramic_state.temperature,msg.sub_state.state,msg.stomach_pad.play,msg.stomach_pad.temperature,msg.stomach_pad.force,msg.music.source,msg.music.volume,msg.music.voice_guidance,msg.music.sourcelist,msg.mode_list,msg.mode_index,msg.ceramic_mode,msg.power,msg.ceramic_play,msg.stomach_play,msg.stomach_force,msg.sub_temperature,msg.alpha_temperature,msg.ext2_temperature,msg.ext1_temperature,msg.temperature,msg.stomach_temperature,msg.ceramic_temperature,msg.CCIP_PTL,msg.music_volume,msg.sub_mode,msg.music_select,"msg.music_play
"
7c87cede6294,3,1641713377146.0,2022-01-09 16:29:37,0.0,7c87cede6294,2994.0, ,000.03.010,001.01.007.ra,1.0,13.0,,,,,270.0,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6430,3,1641713189881.0,2022-01-09 16:26:29,0.0,7c87cede6430,, ,000.03.010,000.01.005.va,1.0,,530.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2190.0,Master-V6-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede65d0,3,1641713192704.0,2022-01-09 16:26:32,0.0,7c87cede65d0,, ,000.03.010,000.03.055.BA,1.0,,550.0,,,,,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede65f4,3,1641713191070.0,2022-01-09 16:26:31,0.0,7c87cede65f4,, ,000.03.010,000.01.006.ba,1.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6d40,3,1641713584963.0,2022-01-09 16:33:04,391739.0,7c87cede6d40,100.0, ,000.03.010,000.03.054.MA,1.0,255.0,,255.0,0.0,100.0,0.0,,170.0,220.0,1.0,0.0,0,1.0,0.0,1.0,,,,,,,,,,,,,0.0,Master-V6-01,0.0,1.0,['1'],,200.0,,,,3.0,1.0,550.0,550.0,1.0,,,,0.0,7.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
7c87cede6dec,3,1641713189656.0,2022-01-09 16:26:29,69.0,7c87cede6dec,3580.0, ,000.03.010,000.01.005.ba,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6e44,3,1641713198626.0,2022-01-09 16:26:38,360873.0,7c87cede6e44,, ,000.03.010,000.03.059.SA,1.0,,,,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6ed8,3,1641713189870.0,2022-01-09 16:26:29,188845.0,7c87cede6ed8,2934.0, ,000.03.010,000.01.005.ma,1.0,13.0,,,1080.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6ee0,3,1641713189514.0,2022-01-09 16:26:29,211503.0,7c87cede6ee0,7197.0, ,000.03.010,000.03.052.MA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6eec,3,1641713189697.0,2022-01-09 16:26:29,237622.0,7c87cede6eec,5332.0, ,000.03.010,000.01.006.sa,1.0,,,,,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6f88,3,1641713189354.0,2022-01-09 16:26:29,188566.0,7c87cede6f88,4228.0, ,000.03.010,000.03.059.SA,1.0,,410.0,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6f9c,3,1641713197000.0,2022-01-09 16:26:37,0.0,7c87cede6f9c,1021.0, ,000.03.010,000.03.052.MA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede70d0,3,1641713204305.0,2022-01-09 16:26:44,240102.0,7c87cede70d0,, ,000.03.010,000.01.005.va,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7148,3,1641713189983.0,2022-01-09 16:26:29,40750.0,7c87cede7148,6641.0, ,000.03.010,000.01.006.ba,1.0,24.0,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede71e8,3,1641713190880.0,2022-01-09 16:26:30,231179.0,7c87cede71e8,404.0, ,000.03.010,001.01.005.ra,1.0,1.0,,,,295.0,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7288,3,1641713189557.0,2022-01-09 16:26:29,0.0,7c87cede7288,3250.0, ,000.03.010,000.03.055.BA,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7304,3,1641713192064.0,2022-01-09 16:26:32,97173.0,7c87cede7304,, ,000.03.010,000.03.052.MA,1.0,,,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede73b4,3,1641713190481.0,2022-01-09 16:26:30,0.0,7c87cede73b4,, ,000.03.010,000.01.006.ma,1.0,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede74cc,3,1641713381532.0,2022-01-09 16:29:41,230873.0,7c87cede74cc,7197.0, ,000.03.010,000.03.055.RA,1.0,,,,,,,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede755c,3,1641713190187.0,2022-01-09 16:26:30,0.0,7c87cede755c,4124.0, ,000.03.010,000.03.054.MA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7604,3,1641713193258.0,2022-01-09 16:26:33,304372.0,7c87cede7604,, ,000.03.010,000.01.006.ba,1.0,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede786c,3,1641713190421.0,2022-01-09 16:26:30,774.0,7c87cede786c,, ,000.03.010,000.01.006.ba,1.0,,,,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede788c,3,1641713189232.0,2022-01-09 16:26:29,230570.0,7c87cede788c,3279.0, ,000.03.010,000.03.055.BA,1.0,15.0,,,,,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede791c,3,1641713190277.0,2022-01-09 16:26:30,88963.0,7c87cede791c,150.0, ,000.03.010,000.01.006.sa,1.0,0.0,,,,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede79ec,3,1641713190592.0,2022-01-09 16:26:30,0.0,7c87cede79ec,1618.0, ,000.03.010,000.03.055.RA,1.0,,,,1670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7ae4,3,1641713189052.0,2022-01-09 16:26:29,39507.0,7c87cede7ae4,2431.0, ,000.03.010,000.03.055.RA,1.0,11.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7bfc,3,1641713190853.0,2022-01-09 16:26:30,0.0,7c87cede7bfc,554.0, ,000.03.010,000.03.054.RA,1.0,1.0,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede7dc0,3,1641713189251.0,2022-01-09 16:26:29,254358.0,7c87cede7dc0,1341.0, ,000.03.010,000.01.106.sb,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede8090,3,1641713189662.0,2022-01-09 16:26:29,295896.0,7c87cede8090,2060.0, ,000.03.010,000.01.006.ba,1.0,10.0,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede80b0,3,1641713190756.0,2022-01-09 16:26:30,284705.0,7c87cede80b0,5869.0, ,000.03.010,000.03.055.BA,1.0,,,,1010.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede8758,3,1641713192311.0,2022-01-09 16:26:32,143326.0,7c87cede8758,, ,000.03.010,000.03.055.RA,1.0,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede87ec,3,1641713194780.0,2022-01-09 16:26:34,0.0,7c87cede87ec,, ,000.03.010,000.01.006.ba,1.0,,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede8910,3,1641713189878.0,2022-01-09 16:26:29,0.0,7c87cede8910,1549.0, ,000.03.010,000.01.106.sb,1.0,7.0,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede8924,3,1641713189232.0,2022-01-09 16:26:29,217293.0,7c87cede8924,5372.0, ,000.03.010,000.03.050.VA,1.0,,,,1790.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede8960,3,1641713189697.0,2022-01-09 16:26:29,0.0,7c87cede8960,4596.0, ,000.03.010,000.03.059.SA,1.0,,,,220.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede89dc,3,1641713192516.0,2022-01-09 16:26:32,33788.0,7c87cede89dc,, ,000.03.010,000.01.006.ba,1.0,,,,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede9668,3,1641713189762.0,2022-01-09 16:26:29,292568.0,7c87cede9668,4256.0, ,000.03.010,000.03.054.RA,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede9908,3,1641713190922.0,2022-01-09 16:26:30,326455.0,7c87cede9908,4526.0, ,000.03.010,000.01.006.ba,1.0,19.0,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede9d68,3,1641713189466.0,2022-01-09 16:26:29,314802.0,7c87cede9d68,, ,000.03.010,000.01.106.sb,1.0,,,,,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedea174,3,1641713190146.0,2022-01-09 16:26:30,288651.0,7c87cedea174,925.0, ,000.03.010,000.03.055.BA,1.0,4.0,,,,554.0,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedea5d8,3,1641713194237.0,2022-01-09 16:26:34,261941.0,7c87cedea5d8,, ,000.03.010,000.03.054.RA,1.0,,,,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedea6e8,3,1641713189354.0,2022-01-09 16:26:29,0.0,7c87cedea6e8,4445.0, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedea798,3,1641713378073.0,2022-01-09 16:29:38,0.0,7c87cedea798,5511.0, ,000.03.010,000.01.006.ma,1.0,21.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedea7e0,3,1641713190668.0,2022-01-09 16:26:30,314559.0,7c87cedea7e0,1094.0, ,000.03.010,000.03.050.VA,1.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedea804,3,1641713571954.0,2022-01-09 16:32:51,275197.0,7c87cedea804,, ,000.03.010,000.03.055.BA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedeaf4c,3,1641713189189.0,2022-01-09 16:26:29,235640.0,7c87cedeaf4c,6510.0, ,000.03.010,000.03.059.SA,1.0,24.0,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedeb128,3,1641713189663.0,2022-01-09 16:26:29,334341.0,7c87cedeb128,1975.0, ,000.03.010,000.03.055.BA,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedeb6c8,3,1641713190369.0,2022-01-09 16:26:30,319756.0,7c87cedeb6c8,3923.0, ,000.03.010,000.03.055.BA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedeb6f4,3,1641713190599.0,2022-01-09 16:26:30,320351.0,7c87cedeb6f4,, ,000.03.010,000.03.055.RA,1.0,,,,,637.0,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedeb768,3,1641713190342.0,2022-01-09 16:26:30,291081.0,7c87cedeb768,, ,000.03.010,000.01.106.sb,1.0,,,,,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedeb828,3,1641713189228.0,2022-01-09 16:26:29,216147.0,7c87cedeb828,4516.0, ,000.03.010,000.01.106.sb,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedec1a4,3,1641713190638.0,2022-01-09 16:26:30,308006.0,7c87cedec1a4,4435.0, ,000.03.010,001.01.006.ra,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cedfc114,3,1641713189530.0,2022-01-09 16:26:29,232814.0,7c87cedfc114,6161.0, ,000.03.010,001.01.006.ra,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5c8f0,3,1641713189804.0,2022-01-09 16:26:29,219120.0,7c87cee5c8f0,4452.0, ,000.03.010,000.01.005.va,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5c8f4,3,1641713191018.0,2022-01-09 16:26:31,314057.0,7c87cee5c8f4,, ,000.03.010,001.01.006.ra,1.0,,410.0,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5ca3c,3,1641713189906.0,2022-01-09 16:26:29,0.0,7c87cee5ca3c,7197.0, ,000.03.010,000.01.006.sa,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5cab4,3,1641713190423.0,2022-01-09 16:26:30,0.0,7c87cee5cab4,577.0, ,000.03.010,000.01.006.sa,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5cd04,3,1641713190898.0,2022-01-09 16:26:30,212405.0,7c87cee5cd04,4043.0, ,000.03.010,000.03.054.RA,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5cda8,3,1641713189486.0,2022-01-09 16:26:29,246483.0,7c87cee5cda8,3626.0, ,000.03.010,000.03.050.VA,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5ce20,3,1641713189604.0,2022-01-09 16:26:29,0.0,7c87cee5ce20,6512.0, ,000.03.010,000.01.006.sa,1.0,24.0,,,,,,,470.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5ce3c,3,1641713193796.0,2022-01-09 16:26:33,0.0,7c87cee5ce3c,, ,000.03.010,000.03.055.RA,1.0,,,,3480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5d068,3,1641713585784.0,2022-01-09 16:33:05,272609.0,7c87cee5d068,, ,000.03.010,000.01.006.ba,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,Master-V6-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5d2bc,3,1641713189870.0,2022-01-09 16:26:29,211019.0,7c87cee5d2bc,, ,000.03.010,000.01.006.sa,1.0,,,,680.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5d310,3,1641713189675.0,2022-01-09 16:26:29,328162.0,7c87cee5d310,, ,000.03.010,000.03.054.MA,1.0,,,,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5d35c,3,1641713189364.0,2022-01-09 16:26:29,0.0,7c87cee5d35c,6849.0, ,000.03.010,000.03.050.VA,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5e358,3,1641713190776.0,2022-01-09 16:26:30,240813.0,7c87cee5e358,, ,000.03.010,000.01.006.ba,1.0,,,,,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5e4c0,3,1641713189791.0,2022-01-09 16:26:29,388931.0,7c87cee5e4c0,5306.0, ,000.03.010,000.03.059.SA,1.0,24.0,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5e818,3,1641713189469.0,2022-01-09 16:26:29,186367.0,7c87cee5e818,335.0, ,000.03.010,000.03.054.RA,1.0,1.0,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5ebd4,3,1641713194534.0,2022-01-09 16:26:34,329090.0,7c87cee5ebd4,, ,000.03.010,000.03.055.RA,1.0,,,,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5ec8c,3,1641713189437.0,2022-01-09 16:26:29,0.0,7c87cee5ec8c,5353.0, ,000.03.010,001.01.006.ra,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5eccc,3,1641713569549.0,2022-01-09 16:32:49,259386.0,7c87cee5eccc,6195.0, ,000.03.010,000.03.055.RA,1.0,24.0,240.0,,,,,,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5f3c0,3,1641713190732.0,2022-01-09 16:26:30,197222.0,7c87cee5f3c0,, ,000.03.010,000.03.053.MA,1.0,,,,1190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5f504,3,1641713573634.0,2022-01-09 16:32:53,291453.0,7c87cee5f504,, ,000.03.010,000.03.054.MA,1.0,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5f710,3,1641713190964.0,2022-01-09 16:26:30,292290.0,7c87cee5f710,, ,000.03.010,000.03.050.VA,1.0,,,,,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5f800,3,1641713190060.0,2022-01-09 16:26:30,0.0,7c87cee5f800,2745.0, ,000.03.010,000.01.006.ma,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5f87c,3,1641713569194.0,2022-01-09 16:32:49,250243.0,7c87cee5f87c,6302.0, ,000.03.010,000.01.106.sb,1.0,24.0,,,,,320.0,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5fbf0,3,1641713189492.0,2022-01-09 16:26:29,241301.0,7c87cee5fbf0,3316.0, ,000.03.010,000.03.053.MA,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee5fcb4,3,1641713189310.0,2022-01-09 16:26:29,259873.0,7c87cee5fcb4,3018.0, ,000.03.010,000.01.006.ma,1.0,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee617d0,3,1641713192130.0,2022-01-09 16:26:32,0.0,7c87cee617d0,, ,000.03.010,000.03.054.BA,1.0,,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61830,3,1641713197098.0,2022-01-09 16:26:37,57246.0,7c87cee61830,, ,000.03.010,000.03.054.RA,1.0,,,,490.0,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61894,3,1641713189183.0,2022-01-09 16:26:29,774.0,7c87cee61894,6303.0, ,000.03.010,001.01.005.ra,1.0,23.0,,,,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee618d0,3,1641713189748.0,2022-01-09 16:26:29,587.0,7c87cee618d0,3763.0, ,000.03.010,000.03.054.RA,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61b48,3,1641713189844.0,2022-01-09 16:26:29,217506.0,7c87cee61b48,, ,000.03.010,000.03.057.SA,1.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61b6c,3,1641713196295.0,2022-01-09 16:26:36,220628.0,7c87cee61b6c,, ,000.03.010,000.03.053.MA,1.0,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61b7c,3,1641713193986.0,2022-01-09 16:26:33,587.0,7c87cee61b7c,, ,000.03.010,000.03.055.BA,1.0,,,,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61b84,3,1641713190609.0,2022-01-09 16:26:30,0.0,7c87cee61b84,4927.0, ,000.03.010,000.03.050.VA,1.0,21.0,,,,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee61be4,3,1641713197405.0,2022-01-09 16:26:37,172.0,7c87cee61be4,, ,000.03.010,000.03.055.BA,1.0,,,,2530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77510,3,1641713189461.0,2022-01-09 16:26:29,0.0,7c87cee77510,2637.0, ,000.03.010,000.03.050.VA,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7786c,3,1641713190147.0,2022-01-09 16:26:30,0.0,7c87cee7786c,2173.0, ,000.03.010,000.03.055.RA,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee778ec,3,1641713189519.0,2022-01-09 16:26:29,211636.0,7c87cee778ec,5811.0, ,000.03.010,000.01.006.sa,1.0,22.0,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7791c,3,1641713190413.0,2022-01-09 16:26:30,0.0,7c87cee7791c,, ,000.03.010,000.01.006.ma,1.0,,,,1890.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
